creationTime,user,referenceName,content
2018-05-04 10:44:39,j***w,美的（Midea）100升大容量家用/商用 安全防电墙经济适用 电热水器F100-21A1（机械）,买的第四台了，给公司宿舍买的，出热水快，出水量大，很不错！
2016-12-25 12:31:54,喵***丫,美的（Midea）100升大容量家用/商用 安全防电墙经济适用 电热水器F100-21A1（机械）,下单第三天就送到了，很速度，安装师傅和商品一起到，很快就装好了，态度热情，热水器白色的很干净，很漂亮，量大实用！点赞客服，讲解详细，非常耐心！
2018-08-04 15:13:51,王***0,美的（Midea）100升大容量家用/商用 安全防电墙经济适用 电热水器F100-21A1（机械）,效果真的非常好，这么大的水箱，绝对满足我浴缸的使用，哈哈哈哈，太开心了?客服人也特别好，还专门打电话来告诉我发货啦，值得购买棒棒哒
2018-08-13 15:41:10,美***5,美的（Midea）100升大容量家用/商用 安全防电墙经济适用 电热水器F100-21A1（机械）,机子很好，烧水速度也很快，一直很相信美的质量和服务。给个赞，售后服务也做的好。
2017-05-09 14:22:42,邱***9,美的（Midea）100升大容量家用/商用 安全防电墙经济适用 电热水器F100-21A1（机械）,质量很好感觉也挺好，颜色很正，美观大方质量很好感觉也挺好，颜色很正，美观大方
2018-08-22 10:06:54,h***8,美的（Midea）100升大容量家用/商用 安全防电墙经济适用 电热水器F100-21A1（机械）,成功的一次购物，质量好，服务好，安装好后当天晚上就开始使用了。
2017-02-06 18:21:36,步***云,美的（Midea）空气能热水器 家用75度高温一体机  150升  RSJ-20/150RD,外观高、大、尚，整体设计很巧妙，不占地方，不用安装外挂机，高温设计，最高达75度，冬天也不怕，美的售后也很好，值得信赖！
2017-07-07 18:58:04,j***b,美的（Midea）空气能热水器 家用75度高温一体机  150升  RSJ-20/150RD,样子很时尚 颜色很正 很节能 能设置时段开关机 感觉很人性化  总之很满意
2016-10-18 21:27:10,j***2,美的（Midea）空气能热水器 家用75度高温一体机  150升  RSJ-20/150RD,发货很快，并且送装了。钛金灰时尚大气，而且是一体机，看起来还是较为小巧的。150L足够自家人使用，南方10月份，一个晚上可能烧到75度。操作方便，噪音很小。
2016-12-16 18:03:30,z***5,美的（Midea）空气能热水器 家用75度高温一体机  150升  RSJ-20/150RD,不占地方，物流很快，热水器声音很小，外观很高大上，有种低调的奢华感，颜色也很大气，安装的师傅很负责，服务态度也很好，家人都很喜欢！
2018-06-18 15:20:01,k***l,美的（Midea）空气能热水器 家用75度高温一体机  150升  RSJ-20/150RD,高大上，从此不再怕水不够，机器开动还出凉风，夏天很爽，物流也不错，送货很快
2018-09-22 18:59:43,j***0,美的（Midea）空气能热水器 家用75度高温一体机  150升  RSJ-20/150RD,很好用，尺寸刚刚好，声音也很小，完全不用担心噪音的烦恼，大品牌售后服务没得说的。
2017-08-22 11:13:36,哗哗拉呱,美的（Midea）空气能热水器 家用75度高温一体机  150升  RSJ-20/150RD,物流超快，四天到家，安装当天，收了100多的材料附加费，总体来说质量很好，满意！不仅占地小，而且噪音也小。好产品
2017-04-05 11:43:58,p***3,美的（Midea）空气能热水器 家用75度高温一体机  150升  RSJ-20/150RD,商品很好，一体机比机箱分离的方便太多了。相信美的，相信大品牌，支持好质量的国货。最主要是物美价廉，京东的优惠是*不能比的。
2017-06-01 16:44:07,沈思生活,美的（Midea）空气能热水器 家用75度高温一体机  150升  RSJ-20/150RD,太阳能一体机加热快，而且不占地方，装上以后厨房和卫生间都有热水可用，不用担心有无太阳。美的发货快，物流帮送上楼，上午联系售后安装，下午就过来安装了，收费公开透明，给美的一个大大的好评！
2016-12-23 11:00:14,龙***械,美的（Midea）空气能热水器 家用75度高温一体机  150升  RSJ-20/150RD,很好用，体积很庞大，冬天有地暖，打开热水器换气降温比较明显，加热速度很快，保温效果也不错
2018-09-23 09:12:23,j***p,美的（Midea）电热水器50升数显 健康预约洗浴触摸大屏F5021-X1(S) X1系列 50L,制热特别快，保温效果好，断电10多个小时，水还是很烫，热水输出率高达百分之80，特别棒！
2018-11-08 20:15:58,酥胸软妹萌萌哒,美的（Midea）电热水器50升数显 健康预约洗浴触摸大屏F5021-X1(S) X1系列 50L,快递包括安装都非常好！之前买了一个燃气热水器，是京东快递送的！我家在五楼。师傅帮我送货上门了！安装师傅也是当天预约当天就到！！非常快捷！！然后因为不符合安装条件，退货了，重新买了一个这个电热水器！！客服非常负责，给我介绍的这款，虽然快递没有发京东，改发了德邦！！但是德邦物流的快递员也是送货上门的哦！！棒棒的！！帮我抗上了五楼！！快递小哥哥必须好评！美的安装师傅也是当天就上门！！当天就安装好！！！服务态度也特别好！！真的真的非常满意！！！京东买的家电每次都很快捷安心！每次都送货上门！！热水器两个人连着洗，洗到第二个人结束的时候水温就变得有些凉凉的了！只能说刚刚好！！两个人连着洗刚刚好！！下次有需要还会选择京东跟美的！
2018-11-11 22:11:54,j***q,美的（Midea）电热水器50升数显 健康预约洗浴触摸大屏F5021-X1(S) X1系列 50L,非常满意，试用了四五天才来评价！热水器挺方便的，这个价位很实惠，在实体店和京东看了好多，带屏显的这是最实惠的，到货后关注~预约安装，非常准时的过来安装，注意事项和使用方法都告知！
2018-10-10 16:21:20,轩***生,美的（Midea）电热水器50升数显 健康预约洗浴触摸大屏F5021-X1(S) X1系列 50L,好评，机器很好，安装师傅服务很到位，很给力，好评！
2018-10-08 10:06:15,j***q,美的（Midea）电热水器50升数显 健康预约洗浴触摸大屏F5021-X1(S) X1系列 50L,大小刚好很满意，热水特别快！相信美的，安装师傅做事很细心！
2018-11-13 13:17:12,j***歪,美的（Midea）电热水器50升数显 健康预约洗浴触摸大屏F5021-X1(S) X1系列 50L,货已收到，昨天安装好了，特意对安装师傅小田点赞，上门速度快，活做的细心，态度好，买品牌电器值得信任，本次购物很愉快，谢谢
2018-10-25 03:30:02,j***p,美的（Midea）电热水器50升数显 健康预约洗浴触摸大屏F5021-X1(S) X1系列 50L,很早就买了可是我把件弄丢了售后又给发了一个件！昨天刚安装上！安装人员非常好！很细心！感谢！
2018-08-30 20:35:46,j***s,美的（Midea）电热水器50升数显 健康预约洗浴触摸大屏F5021-X1(S) X1系列 50L,我买的热水器收到了，包装完好，按装师傅挺负责任，客服，一沙，服务态度好，这是最满意的一次够物，下次有须要的还在你家买
2018-10-16 23:02:40,基***斯,美的（Midea）电热水器50升数显 健康预约洗浴触摸大屏F5021-X1(S) X1系列 50L,买给老人家的，安装师傅来的也挺准时，服务也到位，安装的也好，也说得很仔细，材料价格也给我看了，也还可以接受，真好
2018-07-11 14:25:00,j***8,美的（Midea）电热水器50升数显 健康预约洗浴触摸大屏F5021-X1(S) X1系列 50L,昨天收到货，打售后电话，安装师傅今天一大早就过来了，服务态度非常好，很专业，点个赞，货品安装完了，试了一下，非常好，值得分享
2018-11-22 14:53:07,浮***末,美的（Midea）TECH活水 涡旋速热 出水断电 一级能效 WIFI智联 60升电热水器F6030-A10(HE),"美的三佰优橞卷：质量好（  djd.red/2m ）复/.置/输入括呺/内@内蓉，/到.，流览嚣打开#领/曲。非常好外观漂亮，做工精致，可以远程控制，非常方便，保温性能满意，希望耐用。美的的安装服务不错，加装的管和接头收费*元，不贵。使用过程中经常有哒哒响，应该是继电器的声音吧。外观大气上档次,颜色玫瑰金色,非常好看,很高大上档次,液晶屏数字很大,方便观察,按钮简洁大方。功率够用容量够用,单位安装,多人洗热水丝毫不耽误,用水自动断电,能听见空开断电的声音,让人很踏实。总体来说挺满意。这款美的热水器真的很棒！液晶屏配上金色的装饰显得高档。可以整胆或者半胆加热，加上85%的热水输出率，让一级能效的它，更加节能！还有APP智能遥控软件，功能一目了然，调温.加热一按就搞定，非常方便操作。外观精美，显示屏幕大，烧水速度挺快的，使用起来放心安全！省电，安全，还可以实时预约功能，只需设置洗浴时间，就能使用热水。出水断电很安全，科技感也很足，可以手机APP操作！美的产品质量好，外观漂亮，大小合适，免费安装，感觉自己赚了！！有快递公司，服务态度超棒，约好时间后，售后马上来安装了！满分！"
2018-11-05 09:41:36,j***d,美的（Midea）TECH活水 涡旋速热 出水断电 一级能效 WIFI智联 60升电热水器F6030-A10(HE),选择美的（Midea）60升电热水器 5倍增容90S速热 A+能效 遥控预约 LED触控大屏 F6030-A6(HEY)。首先机器外型高端大气上档次，可以远程遥控，触屏效果很好，操作简便，加热速度快，保温效果不错，该机型有e+增容，变容，预约，水温显示，防电墙，加热倒计时显示，热水剩余量显示等各种实用功能，真心方便，都很喜欢。
2018-11-26 09:17:40,y***6,美的（Midea）TECH活水 涡旋速热 出水断电 一级能效 WIFI智联 60升电热水器F6030-A10(HE),选择美的（Midea）双2100W速热 无线遥控 一级能效多倍增容 防电墙电热水器60升 F6021-A2（HEY）。首先机器外型高端大气上档次，可以远程遥控，触屏效果很好，操作简便，加热速度快，保温效果不错，该机型有e+增容，变容，预约，水温显示，防电墙，加热倒计时显示，热水剩余量显示等各种实用功能，真心方便，都很喜欢。
2018-08-25 16:01:09,男***8,美的（Midea）TECH活水 涡旋速热 出水断电 一级能效 WIFI智联 60升电热水器F6030-A10(HE),"线条流畅、时尚、全自动控制、防电墙产品；
加厚聚氨酯整体发泡保温层，保温节能效果更好;保温；
采用防干烧、防超温、防漏电、防高水压等多重保护装置以及IP&times;4级防水设计，使用寿命长，节能省电；
超长低热负荷发热管，寿命更长、防电墙设计，线条流畅
安装师傅很负责，调试好了。"
2018-11-23 13:58:09,j***m,美的（Midea）TECH活水 涡旋速热 出水断电 一级能效 WIFI智联 60升电热水器F6030-A10(HE),比较熟悉美的的品牌，因为身边用美的的挺多。又特意买的美的（Midea）80升速热增容LED大屏幕数显的F8030-A6（HEY）款。可以远程遥控，触屏效果很好，操作简便，加热速度快，保温效果不错，该机型有A+能效，输出热水更多，变容，预约，水温显示，防电墙，加热倒计时显示，热水剩余量显示等各种实用功能，真心方便。快递也很给力的，头一天下单，第二天完美送到，非常感谢啦！！！！！安装师傅很用心的给安装好了。机器外型高端大气上档次。漂亮！感谢安装师傅！辛苦辛苦！！！！！
2018-10-26 10:49:09,张***3,美的（Midea）TECH活水 涡旋速热 出水断电 一级能效 WIFI智联 60升电热水器F6030-A10(HE),跟家人看了很多款热水器，最终选择美的（ Midea）80升电 热水器5倍增容A＋能效遥控预约. F8030－A6（HEY），首先机器外型高端大气上档次，可以遥控，触屏效果很好，操作简便，加热速度快，保温效果不错，该机型有e＋增容，变容，预约，水温显示，防电墙，加热倒计时显示，热水剩余量显示等各种实用功能，真心方便，我们家人都很喜欢
2018-11-06 08:13:23,j***0,美的（Midea）TECH活水 涡旋速热 出水断电 一级能效 WIFI智联 60升电热水器F6030-A10(HE),热的快，有遥控方便，还可以预约时间，触摸屏很灵敏，安装师傅很专业，京东送货****，我家的家电都在京东买的，服务好，质量有保证！
2018-11-26 12:43:28,j***千,美的（Midea）TECH活水 涡旋速热 出水断电 一级能效 WIFI智联 60升电热水器F6030-A10(HE),A10非常的好看容量也大，外表高端大气，可以远程控制，屏幕很大，操作简单方便，加热速度也快，保温效果非常好！有TECH活水功能！东西到货完整，样子看起来也挺不错，个头挺大，质感也不错，师傅很敬业，穿统一工装，干活也很麻利，很快就装完了，还很耐心的给讲解操作，有任何疑问也很耐心的回答，很满意！
2018-07-09 20:52:48,j***j,美的（Midea）TECH活水 涡旋速热 出水断电 一级能效 WIFI智联 60升电热水器F6030-A10(HE),事情太多，评价有点晚了。当时看了很多款热水器，最终选择美的（Midea）60升电热水器 5倍增容90S速热 A+能效 遥控预约 LED触控大屏 F6030-A6(HEY)。首先机器外型高端大气上档次，可以远程遥控，触屏效果很好，操作简便，加热速度快，保温效果不错，该机型有e+增容，变容，预约，水温显示，防电墙，加热倒计时显示，热水剩余量显示等各种实用功能，真心方便，我们家人都很喜欢
2018-10-30 09:42:39,D***1,美的（Midea）TECH活水 涡旋速热 出水断电 一级能效 WIFI智联 60升电热水器F6030-A10(HE),终于抽出时间评价了，看了好多热水器，最终选择了这款美的（Midea）60升电热水器 5倍增容90S速热 A+能效 遥控预约 LED触控大屏 F6030-A6(HEY)。美的的服务真的没得说，师傅安装非常专业。首先机器外型高端大气上档次，可以远程遥控，触屏效果很好，操作简便，加热速度快，保温效果不错，该机型有e+增容，变容，预约，水温显示，防电墙，加热倒计时显示，热水剩余量显示等各种实用功能，最主要的是，有TECH活水功能！！！真心方便，很满意的一次购物。
2018-11-07 15:52:52,j***｀,Midea/美的 燃气热水器家用12L天然气电恒温强排即热式JSQ22-H 12升,发货速度挺快，预约安装的小哥安装的技术也很好。满意！
2018-11-15 22:21:39,z***0,Midea/美的 燃气热水器家用12L天然气电恒温强排即热式JSQ22-H 12升,很好用的热水器，安装师傅很专业
2018-11-08 10:45:33,M***r,Midea/美的 燃气热水器家用12L天然气电恒温强排即热式JSQ22-H 12升,物流快，服务好，今天安装，我相信美的产品
2018-11-11 23:45:07,福***2,Midea/美的 燃气热水器家用12L天然气电恒温强排即热式JSQ22-H 12升,很喜欢这一款热水器，外观漂亮，质量也好，安装师傅认真，细心，态度超好，真是一次愉快的购物！
2018-11-15 19:17:48,中***豹,Midea/美的 燃气热水器家用12L天然气电恒温强排即热式JSQ22-H 12升,温度稳定，检修质量需要加强，装上去就出故障，安装小弟还算负责，马上现场解决，希望再接再厉
2018-11-13 11:20:42,川***行,Midea/美的 燃气热水器家用12L天然气电恒温强排即热式JSQ22-H 12升,热水器己送到家了，物流很快，包装很好，和我订的一样，我以前订过用的很好，我这次又订了5台，送朋友，还没开包，过几天安装。
2018-11-07 10:10:35,j***x,Midea/美的 燃气热水器家用12L天然气电恒温强排即热式JSQ22-H 12升,已经第二次在京东家电了，东西非常好，发货速度也没得说，不过以前都是安装师傅主动联系的，现在要自己打客电话预约，不过，预约后，美的的工作人员马上安排了师傅上门安装，师傅也很不错，速度很快就安装好了，不过需要自己购买一些材料！有质有量，很不错&hellip;&hellip;
2018-11-10 10:57:25,j***3,Midea/美的 燃气热水器家用12L天然气电恒温强排即热式JSQ22-H 12升,速度很快，联系安装也很快来装上了，给美的点赞！家里的电器都是美的牌的！一如既往的好！
2018-11-26 12:30:16,j***y,Midea/美的 燃气热水器家用12L天然气电恒温强排即热式JSQ22-H 12升,安装师傅态度不错，产品也好。加长管子收了一点管子的费用
2018-11-20 09:51:32,j***c,Midea/美的 燃气热水器家用12L天然气电恒温强排即热式JSQ22-H 12升,送货快、按装师傅服务态度好、热水来的快、水温稳定。
2018-11-18 16:39:06,j***k,美的（Midea） 50升经济适用 8年质保电热水器 F50-15A3（HI）,安装简便，隔日即达，结构简单，就是没有找到机体导电线。送货师傅点赞，很辛苦
2018-06-23 15:36:20,s***r,美的（Midea） 50升经济适用 8年质保电热水器 F50-15A3（HI）,618之前买的，第一天下午下单第二天上午就完成送货安装，很快，快到想不到，客服很耐心，有问必答，安装售后直接联系美的公司，很规范，一如既往支持美的
2018-11-09 13:35:26,小***光,美的（Midea） 50升经济适用 8年质保电热水器 F50-15A3（HI）,再商场里看了几家，最后来到京东对比，还是价格比较划算！发货也很快。安装也是比较及时，很满意！以后买电器直接京东了！
2018-08-30 16:56:21,w***5,美的（Midea） 50升经济适用 8年质保电热水器 F50-15A3（HI）,家里什么电器都用的美的，设计精美，东西实用！
2018-11-11 07:26:33,j***v,美的（Midea） 50升经济适用 8年质保电热水器 F50-15A3（HI）,下单后快递也很给力，两天送到家，安装小哥服务态度好，很有耐心安装，对他们的服务满意点赞！
2018-09-17 23:19:21,j***b,美的（Midea） 50升经济适用 8年质保电热水器 F50-15A3（HI）,不错实惠，方便，不错实惠，方便，不错实惠，方便
2018-10-22 11:28:40,花***好,美的（Midea） 50升经济适用 8年质保电热水器 F50-15A3（HI）,昨天中午到货，联系售后下午就安装好了，因为是铝芯线不敢买功率大的，这个正合适，晚上我就试了下，水很热，出水也快。很好。
2018-10-23 13:47:45,糯***8,美的（Midea） 50升经济适用 8年质保电热水器 F50-15A3（HI）,昨天下午就装好了，中午到货然后就约了安装师傅，很幸运，刚好师傅有时间很快就到了，安装师傅人很好，很热心，帮我尽量的减少耗材还有解决重要的安全问题，很细心。大赞一个。昨晚就好好享受了热水澡。很好，京东值得信赖。
2018-11-03 16:29:11,z***q,美的（Midea） 50升经济适用 8年质保电热水器 F50-15A3（HI）,发货及时，安装守时。已试用，反应很满意。总体评价物超所值。
2018-08-16 22:26:58,赵***棋,美的（Midea） 50升经济适用 8年质保电热水器 F50-15A3（HI）,东西收到，用了一段时间了，好用&hellip;&hellip;物流给力&hellip;&hellip;尤其是售后安装的工人师傅辛苦了&hellip;&hellip;大热天的，汗流浃背&hellip;&hellip;辛苦辛苦&hellip;&hellip;好评&hellip;&hellip;
2017-12-30 13:29:07,t***3,美的（Midea）空气能热水器 家用 恒温分体式蓝钻内胆 150升/200升/260升55度 150L（新品 2级能效 通用2-4人）,自己家里安装了水棒，水挺大，一直洗，可以洗两个人到30几度。然后再烧个把小时，就又能洗澡了。热水来的挺快，很舒服。水箱是长型的，也不占地方。机子包上楼，包装收费也是有标准的，也不会乱收取费用乱叫价。之后也会做回访什么的。也挺好的。
2018-08-06 12:40:05,j***c,美的（Midea）空气能热水器 家用 恒温分体式蓝钻内胆 150升/200升/260升55度 150L（新品 2级能效 通用2-4人）,新装好了，很方便，温度是可以调的，不会像网上说的只能调一次，以后就不能调，随时可以调，很保温，煮了一次没用完三四天水还是热的，感觉还行，用电还不知道，还没有正式入住。安装师傅也很到位
2018-09-05 15:14:22,我***史,美的（Midea）空气能热水器 家用 恒温分体式蓝钻内胆 150升/200升/260升55度 150L（新品 2级能效 通用2-4人）,@
2018-11-03 07:52:28,生***-,美的（Midea）空气能热水器 家用 恒温分体式蓝钻内胆 150升/200升/260升55度 150L（新品 2级能效 通用2-4人）,因为家里以前用的空气能热水器坏掉了，趁着这次活动赶紧入了新，美的的这款热水器外观漂亮，功能齐全，配送相当快，11.1下的单，11.2清晨就送来了，安装师傅很耐心很专业，这样家里又有舒舒服服的热水用了～
2017-11-25 22:22:29,E***9,美的（Midea）空气能热水器 家用 恒温分体式蓝钻内胆 150升/200升/260升55度 150L（新品 2级能效 通用2-4人）,机子高端，大气，上挡次200L的大容量，足够满足一家人冬天淋浴了。师傅安装到位，态度也很好。美的大品牌，值得信赖。
2017-12-27 15:05:36,朵***8,美的（Midea）空气能热水器 家用 恒温分体式蓝钻内胆 150升/200升/260升55度 150L（新品 2级能效 通用2-4人）,妥妥滴就装好了，颜色很喜欢，再也不要为人多烧水排队洗澡犯愁了，空气能很赞，还有最大的好处就是省电省电省电！活动期间买的，划算哟！
2018-01-18 17:55:53,c***6,美的（Midea）空气能热水器 家用 恒温分体式蓝钻内胆 150升/200升/260升55度 150L（新品 2级能效 通用2-4人）,200L的足够五个人用，热水器看着高大上的样子，下单马上有人电话来核实安装的情况，自建楼五楼送货上门，省事省心。用了几天，感觉不错，几个浴室用，热水充足，不错
2018-03-28 16:25:18,陈***8,美的（Midea）空气能热水器 家用 恒温分体式蓝钻内胆 150升/200升/260升55度 150L（新品 2级能效 通用2-4人）,卖家与安装师傅服务都很好。当天预约当天上门安装。没其他不愉快的问题。全网对比价最便，实体店要5880，省了不少。3层楼3个洗手间够用。
2017-01-02 18:06:10,p***r,美的（Midea）空气能热水器 家用 恒温分体式蓝钻内胆 150升/200升/260升55度 150L（新品 2级能效 通用2-4人）,刚安装完，送货的物流公司员工很给力，一卸车，就说：&ldquo;重的东西让我来&rdquo;一个劲抬上楼顶，1百个赞！感觉这款产品不错！还整机保修6年！。空气能热水器关键使用方便，优于电热水器和燃气热水器，热水连续，温度方便调节！
2018-01-08 22:32:53,老***好,美的（Midea）空气能热水器 家用 恒温分体式蓝钻内胆 150升/200升/260升55度 150L（新品 2级能效 通用2-4人）,宝贝不错，应该省电，感谢安装工刘师告知热水循环系统，使用热水循环的好处，已加上。美的能自配循环系统那更完美了！
2018-11-09 16:47:02,l***K,美的（Midea)即热式电热水器速热快热 DSF85U 即热式电热水器 卡其棕,收到商品，正品行货卖家服务态度好，全部满分好评
2018-11-08 09:05:45,j***z,美的（Midea)即热式电热水器速热快热 DSF85U 即热式电热水器 卡其棕,五星好评，发货速度快，客服态度很有耐心，货品跟描述一模一样
2018-11-09 09:48:07,j***h,美的（Midea)即热式电热水器速热快热 DSF85U 即热式电热水器 卡其棕,五星好评，外观漂亮，出水快
2018-11-09 15:10:12,月***家,美的（Midea)即热式电热水器速热快热 DSF85U 即热式电热水器 卡其棕,特别好的一款  观望很久了  赶上活动入手了 到家安装上特别好 不占空间  热的还快  给宝宝洗澡特别好
2018-11-08 16:12:58,j***0,美的（Midea)即热式电热水器速热快热 DSF85U 即热式电热水器 卡其棕,质量非常好，物有所值，安装也非常快     烧水速度也很快。   自带恒温。家里有宝宝用起来会更方便。宝妈福利，再也不用担心孩子自己洗手
2018-11-09 16:23:26,m***t,美的（Midea)即热式电热水器速热快热 DSF85U 即热式电热水器 卡其棕,用着特别好，服务也很好。
2018-11-09 17:42:33,j***9,美的（Midea)即热式电热水器速热快热 DSF85U 即热式电热水器 卡其棕,宝贝很满意，服务态度很好，下次还来这家? ? ?
2018-11-14 11:13:12,p***V,美的（Midea)即热式电热水器速热快热 DSF85U 即热式电热水器 卡其棕,宝贝很满意，服务态度很好，下次还来你家
2018-11-13 16:20:48,E***w,美的（Midea)即热式电热水器速热快热 DSF85U 即热式电热水器 卡其棕,是我想要的效果，已经是第二次回购了，谢谢卖价的耐心解答
2018-11-13 16:18:27,S***W,美的（Midea)即热式电热水器速热快热 DSF85U 即热式电热水器 卡其棕,货收到了，使用效果，卖价服务态度好
2018-11-16 17:58:56,无聊guangguang,Midea/美的 燃气热水器天然气家用燃气热水器恒温强排式JSQ25-H1S 13升水气双调升级版,送货非常快，第三天货就到了，然后第二天安装工就过来安装了，现在装好了，昨天晚上用效果非常好，热量热水都很好，而且速度还很快。
2018-11-19 12:58:02,少***咪,Midea/美的 燃气热水器天然气家用燃气热水器恒温强排式JSQ25-H1S 13升水气双调升级版,新房装修买的这款实惠耐用，这款双11早早加入购物车，发货速度给力 安装师傅人特别好，好评
2018-11-20 20:51:22,葡***儿,Midea/美的 燃气热水器天然气家用燃气热水器恒温强排式JSQ25-H1S 13升水气双调升级版,不错，买电器还得说京东，送货快！大屏显示一目了然！大气！！！
2018-11-26 13:29:56,呼***哈,Midea/美的 燃气热水器天然气家用燃气热水器恒温强排式JSQ25-H1S 13升水气双调升级版,很不错，安装师傅很到位，出热水也很快，温度也比较稳定，，美的品牌还是值得信赖的
2018-11-03 16:54:14,j***b,Midea/美的 燃气热水器天然气家用燃气热水器恒温强排式JSQ25-H1S 13升水气双调升级版,没得热水器好。安装师傅也好。这款热水器不错。介意大家可以选择这款机子
2018-11-15 19:32:27,消***0,Midea/美的 燃气热水器天然气家用燃气热水器恒温强排式JSQ25-H1S 13升水气双调升级版,刚刚装上，使用还不错，给商家点歌赞?，
2018-11-21 13:19:29,吾***心,Midea/美的 燃气热水器天然气家用燃气热水器恒温强排式JSQ25-H1S 13升水气双调升级版,到货快，安装快，服务态度很好
2018-10-13 09:07:14,上***江,Midea/美的 燃气热水器天然气家用燃气热水器恒温强排式JSQ25-H1S 13升水气双调升级版,下单价格一①九⑨，外观还不错，但这个安装就感觉没那么好了。我家情况是一根近5米燃气管收费30每米，加上两边的接头20每个，共190；排烟管增加一节弯管、两节直管，收费*每节，共503+202+293=277。师傅算了角阀水管的钱，加在一起共*，收费太贵，没有安装。安装费300封底的是有条件的，用的上的只有排烟管、角阀、水管等这些东西，还有一些按照新装修的房子是用不太上的，而这几项东西超过*很难，除非距离特别远；像气管、接头、热水器进气的燃气阀等都是另外算的。安装费用占热水器价格的三分之一以上，也是蛮高的。再说一下安装工人，非常偷懒太省事，一点责任心都没有，固定螺丝都不装，图5、6是最外面的一截排烟管，差点掉下去了，还好我没事拿着梯子多看了眼，要是掉下杂到人真是不得了；要外面一截没了吊顶装上了，那一氧化碳根本排不出去，发生什么事都难说！留下这么大的隐患都是人为的，让人非常不舒服！
2018-11-15 10:56:43,小***8,Midea/美的 燃气热水器天然气家用燃气热水器恒温强排式JSQ25-H1S 13升水气双调升级版,一如既往的支持美的，新房装修买的这款，实惠且实用，这次双十一早早选了该款，再次购买，点赞，次日到货，物流给力！
2018-11-25 12:09:19,l***2,Midea/美的 燃气热水器天然气家用燃气热水器恒温强排式JSQ25-H1S 13升水气双调升级版,老实热水器老是不打火，温度也全靠自己调。这次直接换了这款美的的恒温，非常不错，直接高大上了，不过变升好像要自己手动调，默认都是13升，不是很科学，也可能是我还没研究透，总之很OK
2017-12-30 13:29:07,t***3,美的（Midea）空气能热水器 家用 恒温分体式蓝钻内胆 150升/200升/260升55度 260L（通用4-6人）,自己家里安装了水棒，水挺大，一直洗，可以洗两个人到30几度。然后再烧个把小时，就又能洗澡了。热水来的挺快，很舒服。水箱是长型的，也不占地方。机子包上楼，包装收费也是有标准的，也不会乱收取费用乱叫价。之后也会做回访什么的。也挺好的。
2018-08-06 12:40:05,j***c,美的（Midea）空气能热水器 家用 恒温分体式蓝钻内胆 150升/200升/260升55度 260L（通用4-6人）,新装好了，很方便，温度是可以调的，不会像网上说的只能调一次，以后就不能调，随时可以调，很保温，煮了一次没用完三四天水还是热的，感觉还行，用电还不知道，还没有正式入住。安装师傅也很到位
2018-09-05 15:14:22,我***史,美的（Midea）空气能热水器 家用 恒温分体式蓝钻内胆 150升/200升/260升55度 260L（通用4-6人）,@
2018-11-03 07:52:28,生***-,美的（Midea）空气能热水器 家用 恒温分体式蓝钻内胆 150升/200升/260升55度 260L（通用4-6人）,因为家里以前用的空气能热水器坏掉了，趁着这次活动赶紧入了新，美的的这款热水器外观漂亮，功能齐全，配送相当快，11.1下的单，11.2清晨就送来了，安装师傅很耐心很专业，这样家里又有舒舒服服的热水用了～
2017-11-25 22:22:29,E***9,美的（Midea）空气能热水器 家用 恒温分体式蓝钻内胆 150升/200升/260升55度 260L（通用4-6人）,机子高端，大气，上挡次200L的大容量，足够满足一家人冬天淋浴了。师傅安装到位，态度也很好。美的大品牌，值得信赖。
2017-12-27 15:05:36,朵***8,美的（Midea）空气能热水器 家用 恒温分体式蓝钻内胆 150升/200升/260升55度 260L（通用4-6人）,妥妥滴就装好了，颜色很喜欢，再也不要为人多烧水排队洗澡犯愁了，空气能很赞，还有最大的好处就是省电省电省电！活动期间买的，划算哟！
2018-01-18 17:55:53,c***6,美的（Midea）空气能热水器 家用 恒温分体式蓝钻内胆 150升/200升/260升55度 260L（通用4-6人）,200L的足够五个人用，热水器看着高大上的样子，下单马上有人电话来核实安装的情况，自建楼五楼送货上门，省事省心。用了几天，感觉不错，几个浴室用，热水充足，不错
2018-03-28 16:25:18,陈***8,美的（Midea）空气能热水器 家用 恒温分体式蓝钻内胆 150升/200升/260升55度 260L（通用4-6人）,卖家与安装师傅服务都很好。当天预约当天上门安装。没其他不愉快的问题。全网对比价最便，实体店要5880，省了不少。3层楼3个洗手间够用。
2017-01-02 18:06:10,p***r,美的（Midea）空气能热水器 家用 恒温分体式蓝钻内胆 150升/200升/260升55度 260L（通用4-6人）,刚安装完，送货的物流公司员工很给力，一卸车，就说：&ldquo;重的东西让我来&rdquo;一个劲抬上楼顶，1百个赞！感觉这款产品不错！还整机保修6年！。空气能热水器关键使用方便，优于电热水器和燃气热水器，热水连续，温度方便调节！
2018-01-08 22:32:53,老***好,美的（Midea）空气能热水器 家用 恒温分体式蓝钻内胆 150升/200升/260升55度 260L（通用4-6人）,宝贝不错，应该省电，感谢安装工刘师告知热水循环系统，使用热水循环的好处，已加上。美的能自配循环系统那更完美了！
